seqnames	start	end	width	strand	intro_type	haplo_id
chr10	24520001	24540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr10	28280001	28300000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr10	29500001	29580000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr10	29940001	30100000	160000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	80001	100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	260001	300000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	4160001	4200000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	4800001	4860000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	5380001	5400000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	5600001	5620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	5680001	5700000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	6360001	6380000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	6700001	6720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	6960001	6980000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	7240001	7300000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	7660001	7740000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	7900001	7920000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	8200001	8220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	9720001	9740000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	10020001	10040000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	11200001	11220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	12640001	12680000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	12820001	12840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	13520001	13540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	14060001	14080000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	14220001	14460000	240000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	14660001	14700000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	14960001	15000000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	15600001	15620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	17600001	17640000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	17880001	17900000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr11	23160001	23180000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	140001	160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	240001	260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	480001	500000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	700001	720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	2300001	2320000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	3500001	3520000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	3680001	3700000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	6220001	6240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	6300001	6380000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	7800001	7820000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	8820001	8880000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9120001	9140000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9200001	9280000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9340001	9360000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9420001	9440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9500001	9560000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	9720001	9740000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	10020001	10120000	100000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	10180001	10220000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	10340001	10360000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	10540001	10700000	160000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	10820001	10880000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	11340001	11360000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	12400001	12420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	13160001	13180000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	13240001	13260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	13320001	13420000	100000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	14160001	14360000	200000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	14420001	14800000	380000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	15140001	15220000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	16460001	16540000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	16640001	16660000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	17080001	17120000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	17240001	17260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	17320001	17340000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	17560001	17580000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	21740001	21760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	22660001	22680000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	23320001	23340000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	23460001	23480000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	23840001	23900000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	24400001	24440000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	24660001	24680000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	25300001	25340000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	25440001	25460000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr12	25520001	25540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	1360001	1400000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	4000001	4040000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	6260001	6280000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	10120001	10140000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	10220001	10240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	10320001	10440000	120000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	11300001	11320000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	11940001	11960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	13060001	13140000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	13240001	13260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	13380001	13400000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14020001	14100000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14160001	14180000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14360001	14440000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14640001	14660000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14740001	14780000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	14980001	15000000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	15280001	15300000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	16140001	16160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	16260001	16280000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	16360001	16380000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	16760001	16780000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr13	17920001	17940000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	12520001	12540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	13500001	13520000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	14100001	14120000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	14420001	14440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	14500001	14540000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	14980001	15000000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	15220001	15260000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	15880001	15900000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	19540001	19600000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	19660001	19680000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	21580001	21620000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	21900001	21920000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	22280001	22300000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	22500001	22540000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	23140001	23160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	24360001	24380000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	26360001	26400000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	26520001	26540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	26740001	26760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	27440001	27480000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr14	28200001	28260000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	600001	640000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	820001	840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	1080001	1100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	2740001	2760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	6100001	6180000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	6460001	6480000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	7700001	7720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	7980001	8080000	100000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	8140001	8180000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	8420001	8440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	8580001	8700000	120000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	8820001	8840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	9780001	9800000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	11600001	11640000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	11800001	11820000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	17420001	17440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr15	20600001	20640000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	7960001	7980000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	11520001	11580000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	12500001	12520000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	12580001	12600000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	13100001	13120000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	13740001	13760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	15820001	15840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	20180001	20200000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	20420001	20460000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr16	24520001	24540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	4940001	4960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	5560001	5580000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	5640001	5660000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	6520001	6540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	9080001	9100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	9200001	9340000	140000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	9600001	9620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	10620001	10640000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	11280001	11300000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	11700001	11720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	13000001	13020000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	13280001	13300000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	14000001	14020000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	15800001	15820000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	21900001	21920000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	27080001	27120000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr17	27260001	27280000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	200001	220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	2200001	2220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	7840001	7880000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	10700001	10720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	11100001	11120000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	11260001	11280000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	13320001	13340000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	14040001	14200000	160000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	15040001	15060000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	15580001	15640000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	16200001	16220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	19660001	19720000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	20140001	20200000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	20920001	20940000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	21340001	21360000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	21740001	21760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	22220001	22240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr18	24220001	24240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	13720001	13740000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	14200001	14220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	14760001	14780000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	15140001	15240000	100000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	15400001	15420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	15780001	15800000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	16080001	16100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	16220001	16240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	16660001	16680000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	16940001	17060000	120000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	17740001	17760000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	18100001	18120000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	18180001	18200000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	18440001	18460000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	18540001	18560000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	19820001	19840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	19900001	19920000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	20140001	20160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	22360001	22380000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr19	24920001	24940000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	4400001	4420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	8560001	8580000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	9260001	9300000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	9660001	9700000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	10020001	10040000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	10140001	10160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	12240001	12260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	12420001	12480000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	12620001	12640000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	15460001	15500000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	16020001	16040000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	16560001	16600000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	16740001	16780000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	16840001	16860000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	18160001	18180000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr20	20180001	20200000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	40001	240000	200000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	300001	320000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	2640001	2660000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	3360001	3380000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	3520001	3540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	4880001	4900000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	8620001	8680000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	8960001	9040000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	9620001	9660000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	10100001	10180000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	10400001	10420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	12380001	12400000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	16600001	16620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	17460001	17480000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr21	18760001	18780000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5420001	5440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5520001	5540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5600001	5620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5700001	5720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5880001	5900000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	5960001	6040000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	7140001	7180000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	7860001	7920000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	8300001	8320000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	8540001	8580000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	8980001	9000000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	9260001	9280000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	9520001	9540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	9600001	9620000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	11820001	11840000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	12500001	12560000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	12720001	12740000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	12800001	12820000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	12940001	12960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	13220001	13240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	13400001	13480000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	13640001	13780000	140000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	13980001	14060000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	14120001	14140000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	15240001	15260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	16580001	16640000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	21120001	21140000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr22	21560001	21580000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	120001	140000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	4220001	4240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	5080001	5100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	5880001	5960000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	6420001	6440000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	6560001	6680000	120000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	7800001	7920000	120000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	8720001	8760000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	19540001	19560000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr23	19920001	19940000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr25	10000001	10040000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr25	10200001	10220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold23	20001	40000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold27	80001	100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold28	140001	160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold38	80001	100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold57	100001	120000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold69	1	20000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold105	80001	100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold178	1	60000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold208	60001	74905	14905	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold223	20001	40000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold311	1	20000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold323	40001	56733	16733	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold340	1	20000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold369	40001	49903	9903	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold393	20001	40000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold396	40001	49882	9882	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold399	40001	49922	9922	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold411	40001	49789	9789	*	Pacific	HWS63_Balsfjord_Atlantic_1
unplaced_scaffold414	20001	49891	29891	*	Pacific	HWS63_Balsfjord_Atlantic_1
chr1	180001	200000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	7700001	7720000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	12940001	12960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	14300001	14320000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	14520001	14540000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	16400001	16420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	17220001	17240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	17380001	17580000	200000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	17680001	17760000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	17840001	17860000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	17940001	17960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	18260001	18360000	100000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	18460001	18480000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	18780001	18800000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	19980001	20000000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	20440001	20460000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	20700001	20780000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	20840001	20980000	140000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	21240001	21260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	25020001	25060000	40000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	25140001	25160000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	25560001	25620000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	27240001	27260000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	30200001	30220000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr1	32940001	33020000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	15460001	15480000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	17080001	17100000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	19100001	19160000	60000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	19220001	19240000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	19940001	19960000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	20400001	20420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	23480001	23500000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	24900001	24920000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	25380001	25460000	80000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	25840001	25860000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	27400001	27420000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
chr2	27580001	27600000	20000	*	Pacific	HWS63_Balsfjord_Atlantic_2
